,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Hoàng Thị Lin Na,"sản phẩm rất tốt, da mình nhạy cảm nên bs khuyên sử dụng hiệu này, tẩy sạch da và dễ chịu, mình rất ưng ý",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,14: 55 | 10/10/2020,5.0
1,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Mai Nguyen,"sản phâm dùng tốt, da nhạy cảm, cạnh tranh dc vơi bioderma",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 200ml,19: 23 | 03/08/2019,4.0
2,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Nguyễn Thị Trang Nhung,"Sản phẩm tốt, dịu nhẹ, tẩy sạch mà không bị khô da",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,11: 50 | 15/05/2019,5.0
3,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Linh Chi,"mình thấy ok, đúng là tiền nào của nấy",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,12: 13 | 11/10/2021,5.0
4,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Quang Huang,mua đi mua lại mua mãi mua hoài không thôi 9/10nha máy chế,Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,09: 44 | 11/10/2021,5.0
5,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,My Võ,"Chân ái, sài ko biết bao nhiêu bình luôn",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,14: 44 | 25/09/2021,5.0
6,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Bội Bội,"Theo mình thấy thì loại này mình xài hợp quá trời :(( lựa chọn hàng đầu cho da nhạy cảm mình í. Hồi đợt mua chai to bị chôm mất đau gần chớt, nma khuyên mn nên sử dụng loại này nhe",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,20: 38 | 24/09/2021,5.0
7,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Đào Thu Hà,Tẩy tran sạch nhưng da hơi bị rát nhẹ,Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 200ml Đã mua hàng online,20: 02 | 14/06/2021,4.0
8,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,C HIẾU,"tẩy trang rất sạch, sắp mua chai tiếp theo",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,18: 43 | 02/06/2021,5.0
9,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Trần Kim Tuyên,"Sản phẩm chính hãng, chất lượng tốt, dịu nhẹ cho da nhạy cảm, sau khi tẩy trang da không bị khô hay căng, cảm giác ẩm mịn nhưng không bị bết dính",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,17: 39 | 30/05/2021,5.0
10,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Ngọc Phụng,Sp tốt làm nhẹ da không bị khô tức da . Cảm giác như lau bằng nước,Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 200ml Đã mua hàng online,23: 29 | 19/04/2021,5.0
11,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Khát Vọng,"sp xài rất tốt, êm lắm",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,13: 02 | 07/04/2021,5.0
12,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Nam Thương,"Oke la, dễ chịu, sạch da, không kích ứng",Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,01: 34 | 05/04/2021,5.0
13,https://hasaki.vn/san-pham/nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml-43795.html,"['114938', '8395', '43795', '7979']",43795,Ngọc Mỹ,Ngon,Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml Đã mua hàng online,14: 49 | 11/03/2024,4.0
