,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,ANI,Mua 2 serum được tặng quá trời quà luônn,Serum Garnier Tăng Cường Sáng Da Mờ Thâm Ban Đêm 30ml Đã mua hàng online,13: 38 | 06/01/2024,5.0
1,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Trinh,Chất thấm nhanh. Thơm mùi cam ngọt hơn loại ban ngày. Lỏng hơn loại ban ngày,Serum Garnier Tăng Cường Sáng Da Mờ Thâm Ban Đêm 30ml Đã mua hàng online,21: 52 | 26/10/2023,5.0
2,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,congchua1m5,"Mình mua và được quà tặng kèm, dù lúc check bill trc khi thanh toán hình như ko có. Rất bất ngờ. Chất lượng chắc phải xài ít nhất hết chai, 1-2 tháng mới biết được, do da mình trắng nên nó có trắng hơn nữa mình cũng ko biết, còn các đốm nâu, vết thâm thì cần tgian dài mới thấy được. Dung dịch thì thấy có khả năng cấp ẩm tốt, ko bết dính như Melano và đang hồi hộp vì chưa thấy...mụn, chứ xài melano bị mụn.",Serum Garnier Tăng Cường Sáng Da Mờ Thâm 30ml,14: 53 | 15/05/2023,4.0
3,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Kim Vi,"Trắng ko thì ko biết. Nhưng mà trước mình có dùng 2 3 lọ VitaminC của balance nâng tông được 1 chút xíu, chuyển qua dùng cái này mới 1/2. Nhưng mà có 1 hôm đi ra ngoài nắng 1 chút, xong thấy đen rõ rệt.",Serum Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,07: 03 | 30/03/2023,4.0
4,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Cẩm Giang,Serum xài cũng ok. Phù hợp giá tiền nhưng cùng tỉnh mà giao hàng quá lâu. Cảm giác chán luôn. Cho 4 sao vì giao hàng hơi lâu,Serum Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,16: 14 | 15/02/2023,4.0
5,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Nguyễn Thị Huyền Nhung,"Chất lượng thì oke mà . Thấy hình ảnh thì để tặng mà không tặng chút nào cả , thì vậy là đừng để hình ảnh tặng nhé .",Serum Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,11: 00 | 31/12/2022,4.0
6,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Trương Ngân,App để nhận được quà tặng mà ko thấy tặng. Mua trực tiếp cung không thấy tặng. Bill gân 500 cung k thây tặng,Tinh Chất Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,18: 46 | 07/11/2022,4.0
7,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Ms. Minh,"Phải nói chai này giá hạt dẻ mà công dụng quá ổn áp với da dầu mụn như mình, có vài nốt mụn đang lành hoặc đang sưng nhưng nếu bôi lên liều lượng ít thì sẽ mau xẹp và có trị thâm thấy rõ á mọi người. Mùi ok chứ ko quá hắt, chất serum đặc vừa phải và thấm nhanh trên da, đừng dùng nhiều quá sẽ hơi nặng mặt và bị rít. Chốt lại mình chắc chắn sẽ mua sử dụng em này trong chu trình skincare",Tinh Chất Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,09: 47 | 12/10/2022,5.0
8,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Phương Thảo,Không nhận được quà tặng mặc dù app co nói tặng,Tinh Chất Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,10: 20 | 21/09/2022,3.0
9,https://hasaki.vn/san-pham/tinh-chat-garnier-tang-cuong-sang-da-mo-tham-30ml-96681.html,"['96681', '110478']",96681,Ng Trúc,Có sáng da nha mn,Tinh Chất Garnier Tăng Cường Sáng Da Mờ Thâm 30ml Đã mua hàng online,23: 48 | 26/08/2022,5.0
10,https://hasaki.vn/san-pham/nuoc-tay-trang-senka-tuoi-mat-da-230ml-69764.html,"['69764', '84373', '109278', '106911', '76260']",69764,Bao Ngoc Truong,"Làm sạch da rất tốt nhưng khiến da mình cảm thấy hơi rát. Bù lại là sau khi rửa lại với nước thì da không bị căng mà vẫn mềm. Da mình thuộc dạng da dầu nên xài cái này thấy đỡ bị bóng, đúng với từ ""anti shine"".",Nước Tẩy Trang SENKA Tươi Mát Da 230ml Đã mua hàng online,16: 25 | 06/10/2019,3.0
11,https://hasaki.vn/san-pham/nuoc-tay-trang-senka-tuoi-mat-da-230ml-69764.html,"['69764', '84373', '109278', '106911', '76260']",69764,Trần Thị Kiều Yên,"Tẩy trang sạch nhưng ko hề khô da, hương thơm hơi nồng nếu bạn nhạy cảm mùi Giá cả và chất lượng rất ổn",Nước Tẩy Trang SENKA Tươi Mát Da 230ml Đã mua hàng online,15: 23 | 06/10/2019,5.0
12,https://hasaki.vn/san-pham/nuoc-tay-trang-senka-tuoi-mat-da-230ml-69764.html,"['69764', '84373', '109278', '106911', '76260']",69764,Nguyễn Thị Ly Ly,"Tẩy sạch, ẩm da, thiết kế đẹp, giá sinh viên",Nước Tẩy Trang SENKA Tươi Mát Da 230ml Đã mua hàng online,11: 29 | 28/09/2019,5.0
13,https://hasaki.vn/san-pham/nuoc-tay-trang-senka-tuoi-mat-da-230ml-69764.html,"['69764', '84373', '109278', '106911', '76260']",69764,Nguyen Tat Le Quang,qqqqq,Nước Tẩy Trang SENKA Tươi Mát Da 230ml Đã mua hàng online,15: 29 | 29/08/2019,5.0
