,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Phương Khanh,"Giao lâu, chất lượng + đóng gói oke",Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml Đã mua hàng online,09: 43 | 27/10/2020,5.0
1,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Thanh Kim,"thích em này thật sự, mùi thơm thảo mộc, lành tính. Sẽ luôn ủng hộ!!",Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml,22: 55 | 17/10/2020,5.0
2,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Nguyễn thu hà,Toner này gần như ko mùi Dạng sệt thoa lên da thấm mịn lại ráo da. Ko bị dính dính như hadalabo Thích e này lắm. Kết hợp kem midnight đánh bay mụn ẩn luôn,Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,06: 40 | 27/08/2020,5.0
3,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,ngoc anh võ,"Vô thưởng vô phạt, dễ chịu, không mùi Thiết kế nắp khó sử dụng",Nước Hoa Hồng Không Mùi Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,22: 22 | 30/04/2020,4.0
4,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Lê Trần Bích Ngọc,giao hàng nhanh với cả xài rất tốt í,Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,10: 27 | 28/04/2020,5.0
5,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Châu Định Lễ,Rất hài lòng,Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,10: 31 | 09/04/2020,5.0
6,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,thu truong,"toner dưỡng ẩm tốt, mùi thơm dễ chịu",Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,12: 01 | 03/04/2020,4.0
7,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Minh Thư,Sp tốt. Đóng gói cẩn thận. giao hàng trễ,Nước Hoa Hồng Không Mùi Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,09: 25 | 21/03/2020,4.0
8,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,Nguyễn Hoa,"Thực sự là mình ko thích loại này lắm, da mình dầu mụn, thấy dùng da thâm xỉn mà lại mụn thâm hơn",Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml Đã mua hàng online,10: 47 | 22/11/2019,4.0
9,https://hasaki.vn/san-pham/nuoc-hoa-hong-khong-mui-klairs-danh-cho-da-nhay-cam-180ml-65994.html,"['65998', '65994']",65994,tống thanh hiền,da dầu như mình xài êm.thành phần dịu nhẹ,Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml Đã mua hàng online,19: 12 | 08/06/2021,5.0
