,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/dau-tay-trang-biore-cho-moi-loai-da-150ml-6404.html,[''],6404,Linh.,"đóng gói siêuuuu kĩ,phần vòi bump cx đc gói chắc chắn.Chưa dùng lần nào nhưng thấy cx rất ưng.Shipper dễ thương.",Dầu Tẩy Trang Bioré Cho Mọi Loại Da 150ml,18: 40 | 03/02/2024,5.0
1,https://hasaki.vn/san-pham/dau-tay-trang-biore-cho-moi-loai-da-150ml-6404.html,[''],6404,Thuỷ Tiên,Xài đc 4-5 ngày rùi Ưng lắm lun,Dầu Tẩy Trang Bioré Cho Mọi Loại Da 150ml Đã mua hàng online,18: 05 | 18/06/2022,5.0
2,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,Dương Thị Diệu Hiền,"hồi mới mua không hi vọng gì nhiều vào em này lắm nhưng mà dùng bị mê luôn, tẩy da chết xong cảm giác da fresh hơn, thông thoáng hơn nên các bước skincare sau đó cảm giác thấm vô da tốt hơn nhiều luôn",Gel Tẩy Tế Bào Chết Arrahan Than Hoạt Tính 180ml Đã mua hàng online,10: 00 | 30/03/2024,5.0
3,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,TIẾN ĐẠT,,Gel Tẩy Tế Bào Chết Arrahan Than Hoạt Tính 180ml Đã mua hàng online,15: 26 | 30/07/2023,4.0
4,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,Đỗ Ngọc Trúc Vy,Mình thấy sản phẩm này có mùi hơi nồng chất em này đặc có màu trắng khi xài thì mình không thấy đâu rát gì cả với lại da mình sài xong k bị kích ứng cả nhà mình dùng thấy em này ok lắm không kích ứng nên mọi người cứ an tâm mà sài nha lúc đầu mình định mua thử nhưng ai ngờ nó lại ok vậy mình mua mấy tip luôn rồi á,Gel Tẩy Tế Bào Chết Arrahan Hương Aroma 180ml Đã mua hàng online,11: 10 | 01/02/2023,5.0
5,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,Two-HandPianist,"tẩy tốt, nhưng tẩy xong da hơi có cảm giác như sáp ấy.",Gel Tẩy Tế Bào Chết Arrahan Hương Táo 180ml Đã mua hàng online,21: 22 | 09/02/2022,3.0
6,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,Tăng Thị Mỹ Hằng,Sạch da,Gel Tẩy Tế Bào Chết Arrahan Hương Táo 180ml Đã mua hàng online,21: 06 | 03/02/2021,5.0
7,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-huong-tao-180ml-90263.html,"['90263', '90261', '90265', '90267', '90259']",90263,Thục Nhii,,Gel Tẩy Tế Bào Chết Arrahan Than Hoạt Tính 180ml Đã mua hàng online,19: 10 | 23/01/2021,5.0
8,https://hasaki.vn/san-pham/lotion-cham-mun-bye-bye-blemish-danh-cho-mun-sung-viem-30ml-111059.html,"['111059', '111061', '1734', '111063']",111059,Quyên Mino,thấy qc chấm mụn cho mụn đầu đen với sợi bã nhờn cũng lạ nên xài thử. đã chấm 2 ngày thấy trồi nhân lên nhiều rồi nặn sạch sẽ. khá ok có điều chấm dày bột hơi khó rửa,"Lotion Chấm Mụn Bye Bye Blemish Cho Mụn Trắng, Sưng Đỏ 30ml Đã mua hàng online",12: 55 | 05/02/2024,5.0
9,https://hasaki.vn/san-pham/lotion-cham-mun-bye-bye-blemish-danh-cho-mun-sung-viem-30ml-111059.html,"['111059', '111061', '1734', '111063']",111059,Ngọc Mỹ,Khá,Lotion Chấm Mụn Bye Bye Blemish Dành Cho Mụn Sưng Viêm 30ml Đã mua hàng online,23: 41 | 12/01/2024,3.0
