,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Nguyễn Phượng,Dung OK nha moi người,"Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml",12: 42 | 27/11/2023,5.0
1,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,NhuQuynh,"Màu kem trắng da có màu vàng hơn loại chống lão hoá, mà xài rất ok, tác dụng thấy rõ từ lọ thứ 3 trở lên , kết hợp serum làm sáng nữa là ok la","Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",08: 57 | 26/08/2023,5.0
2,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Nguyễn Thị Huỳnh Anh,Rất là oke luôn,"Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",08: 17 | 31/07/2023,5.0
3,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Suki Nguyen,,"Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",23: 41 | 01/07/2023,5.0
4,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Phương Dung,"Hũ kem yêu thích xài hơn 5 năm nay. Bạn nào xài hợp thì chỉ cần 1 hũ chống lão hóa ban ngày và 01 hũ colagel ban đêm, 1 năm 2 hũ này là bao trẻ đẹp, không cần tốn thêm bất kỳ loại nào nữa.","Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",14: 42 | 23/05/2023,5.0
5,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Le Phuong,Da ẩm mịn khoẻ,"Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",03: 00 | 22/04/2023,5.0
6,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Ngoc Giau Chau,Dùng 1 tháng da cải thiện . Sáng mịn hơn nhiều,"Kem Dưỡng Vichy Sáng Da, Mờ Thâm Nám Ban Đêm 50ml Đã mua hàng online",18: 30 | 02/10/2022,5.0
7,https://hasaki.vn/san-pham/kem-duong-vichy-lam-sang-san-chac-da-ban-dem-50ml-93797.html,"['93797', '84675']",93797,Ngoc Giau Chau,"Kem sd ok lắm mịn, sáng da . Da dầu sử dúng sáng vẫn khô mướt . K bị đổ dầu nhiều","Kem Dưỡng Vichy Ngừa Lão Hóa, Săn Chắc Da Ban Ngày 50ml Đã mua hàng online",17: 18 | 02/04/2022,5.0
8,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,Lê Ngân,"mk dùng của đứa bạn thấy hợp nên mua nh mà sao của mk mua nó bị dạng gel đặc sệt trong khi đó của bạn mk dạng lỏng với cả dùng mấy bữa đầu thấy da bị khô, bong",Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml Đã mua hàng online,00: 32 | 14/12/2022,3.0
9,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,CHỊ KHÁNH,"mình da hỗn hợp thiên dầu dùng ẻm xong kh hề bị khô căng da như những sp khác, dạng gel trong suốt mà bọt lên cũng kha khá đủ để massage mặt. Da mình mụn ẩn mà trộm vía dùng loại này kh bị đẩy mụn. Nói chung tuy giá hơi cao nhưng đáng mua nhé",Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 88ml Đã mua hàng online,07: 43 | 14/11/2022,5.0
10,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,Duyen Ly,"Sản phẩm dùng thích, sữa rửa mặt có lớp gel trắng đục ,không tạo bọt, dùng xong đã ẩm ,mịn",Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 236ml Đã mua hàng online,17: 34 | 13/11/2022,5.0
11,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,chi Ngan,chân ai cuộc đời cho da dầu mụn viêm.,Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml Đã mua hàng online,09: 55 | 10/11/2022,5.0
12,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,Ngọc Huyền,"Đây là nhận xét của mình sau khi trải nghiệm sản phẩm gần 2 tháng. Đây là một loại gel rửa mặt phài nói là đỉnh của chóp luôn. Rửa sạch nhưng không hề gây khô da, rất lành tính. Maybe bản này được bán ở Hasaki là bản Pháp vì có thấy ghi là made in France và bản t.phần thì ko có Paraben luôn nha. Da cảm thấy da mình khoẻ hơn từng ngày khi dùng các sản phẩm của Cerave mà giá tính ra cũng rẻ. Chắc chắn sẽ mua lại, khuyên mọi người nên mua nha.",Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml Đã mua hàng online,12: 12 | 19/10/2022,5.0
13,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,Nguyễn Phú Trọng,"473 ml xài phủng phê luôn, rất nhẹ nhàng hợp với mọi loại da",Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml Đã mua hàng online,20: 26 | 14/10/2022,5.0
14,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,{{7*7}},Rất hài lòng,Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 473ml Đã mua hàng online,15: 40 | 11/10/2022,5.0
15,https://hasaki.vn/san-pham/sua-rua-mat-cerave-cho-da-thuong-den-kho-473ml-102963.html,"['102965', '102967', '102957', '102963', '102961', '102959']",102963,Do vu thanh hoai,Sp tot,Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 473ml,15: 58 | 10/04/2023,5.0
